sentences,labels
No puedo creer que no tengo ningun senior trip planeado,1
RT @LAAdybrown : NO ME DES LA RAZÓN UGH FORMULA UN ARGUMENTO QUE ME LLEVE LA CONTRARIA Y CÁLLAME LA BOCA CABRÓN . That shit turns me on,1
RT @UnivisionSports : ¿ Quién crees que serán los 16 que pasen al 2do round ? Llena la quiniela de @VerizonLatino http://t.co/Wp4IQwNM8T http : …,1
Mujer a Mujer 2014 #imagenmagazine @elzol1067fm #Elvacilondelagatita #TeamLaGatita http://t.co/hs2UEc0kdS,1
Nunca se pongan a ver fotos viejas en fb cause : 1 . Vas a darle gracias la pubertad mil veces 2 . Vas a terminar llorando 3 . La opción #2,1
RT @heter0tic : Yo estoy cogiendo las cosas tan chillin ' últimamente que estoy comenzando a creer que me echaron un brujo para que no me imp …,1
#Repost @chiang_music with repostapp . ・・・ Sabes cuál es el nombre del tema que estamos cantando ? Si … https://t.co/JZuomOJHZC,1
necesito una botella de agua asap,1
Find out about Alianza U scholarships . Here are all the details : http://t.co/dC0w3NkXCQ,1
@TransitoPR @rafaelrr2 no hay parking !,1
RT @LJ0725 : De Semana Santa a hellweek real quick,1
El mejor trago q he probado ! #Painkiller !! ! Y me traje la receta ! @NEGROPR76 #stmarteen #orientbeach http://t.co/MZ9uZOE9v7,1
RT @ComplexMag : PANDA PANDA PANDA GRANDMA https://t.co/GLT25VWQwF,1
Hasta en Orlando !! WTF @MayraVB27 http://t.co/raSSTP4d,1
#ElvacilonDeLaGatita #halloween http://t.co/YFfvN7zPwk,1
A trabajar ! El saludo a la doña q se esta pintando las uñas al lado mio !! En serio ?! WTF,1
@Mayra_Victoria sii eso es como que frio windy pero nena yo soy tan frio lenta .. . Yo me cojelo con el aire de la escuela so hello I 'm dying,1
"RT @Dennie_Nimie : Los raps de @Kronnomc son lo mejor para un domingo para la mañana ( y para cualquier momento , seamos sinceros ) . Lo sé . Lo …",1
Me ha gustado un vídeo de @YouTube de @zarcortgame ( https://t.co/Qvnu1pUSIT - SIMSIMI VS CLEVERBOT RAP | ZARCORT Y KRONNO ) .,1
RT @Earlsimxx : Mafia is in town . 🔫 👤 🏃 🏃 💥 https://t.co/32EHZHD4O5,1
"RT @ZormanVideos : @Kronnomc @ZarcortGame Aprended del master , bitches https://t.co/ffDs4n78lT",1
RT @SylviaGomezT2 : #ENERGYSTARDay Vale la pena para tu bolsillo y para el ambiente comprar enseres energystar ! @TelenoticiasPR https://t.co/ …,1
Write your destiny .. 🐚📝🖌 Crochet dress Woman Notebook Disponibles en la tienda . #salhuaoutfit #allyouneedisecuador https://t.co/Piri1ejTbs,1
"RT @leonscottkene17 : @Kronnomc Como el clasico : Kronno , antes molabas mas !! ! Tranquil solo son zombers en conflicto , ya recapasitaran",1
"RT @GVG222 : Aquí en western siempre están limpiando , si no es con el “ trimmer ” es con la máquina de presión",1
Dile hola a la temporada 2016 con tu Hindú stamp shirt Para realizar tu pedido escribenos al 096.880.7384 https://t.co/fNBK4vIAyF,1
RT @Ledesma1Michael : New yearss sin ti wow 😔,1
"RT @ArdnajelaLR : Ustedes le llaman "" goals "" a todo lo que se supone que sea normal en una relación .",1
#spiritday NO #bullying #elvacilondelagatita https://t.co/YwCctDlesK,1
RT @naanasi : Me hago un piercing en la nariz si no si no si no si no no no si si ? 😭,1
Look de viernes @pamelasilva @Univision @PrimerImpacto vestido #bcbg gracias @macys #louboutin shoes http://t.co/E1RkareeBy,1
#moda #yosoyelartista #estilistateam #stylist #tipsdemoda #tipsangie #evangelina #musica … http://t.co/Nghhhm0ivD,1
De Mujer a Mujer ( Woman to Woman ) en Palmetto Hospital Video http://t.co/DbSPEFri24,1
Lo mejor d entrar a las 4a ?. .. Salir a la 1pm relax !! !!,1
"RT @ecodepupilas : Me gustaría que sintieras por mi lo mismo que yo siento por ti , buuuuut .. .",1
RT @JackieGuerrido : tendencia bien fuerte para este otoño combinar tus Jackie Jeans con tops en denim ! http://t.co/ZGGJeT4W http://t.co .. .,1
"RT @osofilosofal : "" Vamos a janguear "" - Estoy en el Hospital "" Tu crush está aquí "" - https://t.co/Pvkl2zcYaP",1
"Yo tambien estaba emocionado paea mi año Senior , Estaba .",1
"' en Mexico , cuando el bartender te pregunte "" qué chupas ? "" no te sientas mal , eso significa qué te tomas '",1
@fabiolad_ruin Obvio ! yo soy un germe freak ! y punta cana ni con flip flops con fucking rain boots that shit is nasty,1
Escuchanos en Nuestra Nueva Señal El Zol 106.7 #ElvacilonDeLaGatita #MorningShow #Onair #Miami http://t.co/vxIvudAM0b,1
Happy purple saturday ! 💜 #accesorios Aretes $11.50 Pedidos 0968807384 #earings #accesorios #love #fashion http://t.co/8GSKYqsH9b,1
"VALE , habéis tirado la web en unos 5 minutos .. . PLS .",1
L I T E R A L https://t.co/afJpICkiYt,1
RT @antonmattei_ : Cuando Love On Top se cambia por Picky : https://t.co/NdD6W17wF5,1
RT @vmartinez_reyes : Maldita sea sc obligandome a ver el story de todo el mundo 😒,1
@gominuke gomi wtf le pasa a tu mano https://t.co/K1jkbPslwQ,1
RT @AnaMariaCanseco : Gracias a @NueByShani y a @AngieEstilo Loveeee the Style !! !! http://t.co/iOQYHg0M6z,1
RT @cedecuizi : @RickyHernndez1 lo que sea por 15 retweets,1
#selfietime 🙋🏼📸 te invito a disfrutar este fin de semana con tu outfit más relajado #AllYouNeedIsEcuador #tgif https://t.co/gd0vDQO4YP,1
RT @badgalaly : Estoy puesta pal cuddle y mi jevo está muy lejos,1
Tomorrow Sunday at Westland Mall in Hialeah Ponte en Forma con La Gatita from 9am to 11am . This … http://t.co/Vf2OnYFwUI,1
"Quiero mantecado , pero después me voy a sentir guilty ; el mamabicho me está tentando",1
@NEGROPR76 Q C preparen las calles d Bayamon coming soon 350Z .. http://t.co/N9NVyZjf,1
"Ricky Roselló tiene los cojones de decir que a caminado por PR . Cabrón , ve y parate con Raymond a ver si has caminado algo por la patria .",1
@xiomy_glez asumo que es el middle finger pero .. .. Hay un emoji 🤔 sou no entiendo 😂,1
"RT @_daryanasofia : la soltería it 's fine pero cansa en un momento , aveces solo uno quiere salir con una persona y admirarla y disfrutar .",1
El saludo al mega error q me hizo AEE !! ! U SUCK . Debo d ser Senadora en el Capitolio pa q me tiren la toalla !! !,1
"@ninajimo1D lo bueno es que si ves las últimas intros de BFvsGF , son una copia descaradísima de casey ! Aunque me caen bien esos dos , so .. .",1
"¿ Tienes un “ selfie ” favorito ? Imprímelo , y otras fotos desde tu teléfono : http://t.co/8PdS4hYxwL",1
"No , papi , ' tamo en kinder ahora",1
YOUTUBE GANGSTER RAP 😎😈 | KRONNO ZOMBER | 🔥🔥🔥 https://t.co/JENkmeBjBm vía @YouTube,1
"RT @y_m_g__ : si tienes mucho cuerpo pues fine , eso no te da derecho a criticar a las flaquitas porque no todo el mundo es igual , y vicevers …",1
@Flor_CDS02 yo solitop ! Acabo de terminarlo ahora xD aunque aun le faltan retoques ! Ya no quiero mas promociones en mi banner ! Thug life 😎😡,1
Todo . El . Fucking . Mundo . Pudo . Pagar . Su . Mcat . Menos . Yo . TODOS . MENOS . YO .,1
@Danyfn119 @esme1470 jajaajjaaja I will morn its death hasta que me den uno nuevo ! no se que hacer sin el .. . Its death was so unexpected,1
Jajaja . Xoxo girly @DreamTeamSusan,1
CHICA GAMER | RAPERO A CÁMARA | KRONNO ZOMBER | ( Videoclip Oficial ): https://t.co/CReNDsWZqp vía @YouTube,1
RT @PR_Gets : 🚨🚨 GET 🚨🚨 -Junio 3 -Alcohol gratis ! 🍺🍻 -5$ en entrada ! -De 10:00 pm en adelante 😈 -Carolina #Alexio #Pusho #Ozuna RT 🔄 https://t …,1
#TechTrivia : ¿ Cuántas veces al día ve su smartphone el estadounidense promedio ? A ) 50 B ) 150 C ) 300 D ) 500,1
"RT @MrAmador : Poner la bandera de Francia en tu profile pic para "" solidarizarte "" hace el mismo efecto que beberme un cognac : NADA Hace fa …",1
RT @juanjoserd_ : Nada me puede emputar más que cuando alguien me habla bien estruja 'o y a propósito .,1
RT @fkids_ : En verano me podia acostar a las 4 y a las 8 ya estar ready pra la playa pero ahora me acuesto a las 1 y ni me trates de levant …,1
Un minuto de football americano se vuelve a 10 minutos que se vuelven a 30 minutos y nunca va a llegar a half-time,1
"RT @AMCP17 : Hoy por ella , mañana por ti .. . Rt rt rt ! POR FAVOR https://t.co/iNFw8tK1ZH",1
Con la mudanza he estado liado y no tenemos aun internet ! 😓 Pero tranquilos intentaré subir Slenderman vs Offenderman uno de estos días ! 😁,1
by @chinoynacho via photorepost_app y seguimos #ilovemyjob #tumequemas #musicvideo #music #nosleepteam … http://t.co/XDNVq0LFsT,1
"RT @nikutuna : You Know Nothing !! Jajajaa , quien rayos se inventa estas cosas http://t.co/0NSGs7Fz3x",1
RT @cuddlekrii : Tu veras #OneDay https://t.co/JbWP9J3fAo,1
Levantarse a las 4AM pa ' una excursión de la uni .. . Wiiiiiii 🙌,1
note : never follow @paolancc4 JAJAJJ esta tipa guia rapido cc,1
#ootd @araostash #mensfashion #menstyle mensuitstyle #trendy #fashion #moda #style #chinoynacho https://t.co/KCQRKbrYCv,1
"Acabe Scandaaaaaaal , what now ?? ? 😭😭😭😭😭😭😭😭😭😭😭😭😭",1
RT @cvaportuondo_ : Primer halloween que me voy a disfrazar después de tantos años .,1
RT @pantoja__ : las taquillas bien caras para un party que no los vale https://t.co/gzWpoT81Re,1
Fucking inglesssss,1
@KatrinaGhadiri Gracias por la información . ¿ Qué tipo de problemas está experimentando con la red ? ~ AS,1
“ @PuertoRicoPUR : Fill in the blank : The best thing about #PuertoRico is ____________ . ” The Food and drinks !!,1
"Pared de Pensamientos subway Madrid #espana #tbt #2012 wall of dreams and thoughts subway Madrid ,… http://t.co/wjfRDP0XWC",1
¿ Qué artista te gustaría ver close-up en #LFestival ? http://t.co/dcBbG71OZJ,1
Quiero un roadtrip asap,1
Esta oreo es fan de Kronno Zomber 😂😂😂😂😰😰🔫 http://t.co/0e40lq2QhH,1
RT @andyescalona : Look de hoy #sueltalasopa #telemundo @sueltalasopatv #styling @angieestilo & @beatrizmiami !! … http://t.co/K0iEAeAclT,1
"RT @UniversalORL : ¡ Buenos días ! "" RT "" si estás listo o lista para otra aventura ÉPICA . #UniversalMoments http://t.co/xeIoB1D4nW",1
RT @AmarisRodz : Estoy demasiado obsessed con Justin Bieber,1
Team La Gatita en Toyota of South Florida para Memorial Weekend Sale http://t.co/WN3RvNgWBM,1
odio a mis vecinos no me dejan coger mi nap num . 366853225 del dia .. . #jaltadeodio,1
@GiaVq Yuck !! ! Mucha servilleta y desinfectante !! ! Tranquila q eso pasa .. .,1
RT @13gsgs : Fucking misas de graduación,1
@esangie023 Ayyy :'( well envdd no me sorprende jajajaa why u sick Nigga ?,1
Me acabo de comer una galleta de chocolate chip con mantecado 😭 whyyy ?? ?,1
RT @hectorelcrack : @Kronnomc Eso te voy a decir yo cuando te bajen de rango en el CS 😂😂😂,1
Samsung pierde fuerza : presenta los peores resultados financieros de la ‘ generación Galaxy ’ http://t.co/hS3aWM0v4F,1
#TemasDePareja 8:25 am y TKTS #JAlvarez Concert @elzol1067fm #ElVacilonDeLaGatita Pendiente .. .,1
Soy el zomber !! Para ser como yo has de sobrevivir contra la muerte . https://t.co/nTiNCzdGfC,1
WHAT ?? ?? ? nooooo Lol #ElvacilonDeLaGatita http://t.co/4APKkBSvjn,1
Look de #CarlaMauri #festivalpeopleenespanol stylist @angieestilo #angieestilo #fashion @peopleenespanol http://t.co/4RqXUQNZbr,1
Son las 11:30 nada mas ? Da fuq !,1
Es irónico que critiquen mi rap en ingles niños que no han empezado en el mundo del rap y que probablemente no sepan ni ingles .. . Good night,1
RT @AndrosLB : Hoy me apetece recordar el temazo que me hizo mi bro @Kronnomc para mi canal :) http://t.co/CTQPOw6g7Z ¿ Os acordáis no ?,1
Con relacion a mi last RT .. . Eso acaba el proximo weekend 🤓,1
RT @WhateverPR : Tropicaleo from the TOP @ Viejo San Juan #whateverpr #whateverpuertorico https://t.co/9V6903ba1D,1
"PLEASE , ayuden a traer a Bernie Sanders a PR ! Debemos de crear conciencia que él merece la presidencia #FeelTheBern https://t.co/mJ8LBCA07s",1
@Joey101_ me siento facebookish y yo odio fb so ya sabes,1
"RT @ccotto66 : "" pa cuando "" "" puesto pa ti "" "" soy ese 1% "" "" rt si vas para el "" "" si me pagaran por caerles mal "" "" enchularse que es eso "" https://t …",1
El proximo gobe brought to you by #MaristaProductions,1
"Xmen me persigue .. .. Pongo youtube , el ad es de eso , prendo la tv el anuncio es de eso , voy a tw .. Hay un ad y es de eso",1
"CUATRO SOLDADOS DEL HIP HOP , TENGO UN EQUIPO DETRÁS ! PRÓXIMAMENTE ! @ZarcortGame @CycloMusic @PiterGmusic https://t.co/9RREJaLUy3",1
"RT @Aixaa_24 : A mi me quieren ver mal , pero no les doy el break",1
Mera woo mami me hizo 8 tacos . Soy una gordita 🐷,1
RT @Macetaminofen : 2015 : el boricua no sabe lo que es el oversharing . https://t.co/I8OBjf26kI,1
"No se preparan , 10Min en Hold con Servicio al Cliente de AutoExpreso y nunca me atendieron !!",1
Todo mi snapchat esta en Ibiza . Okay . Cool . Y yo aqui .,1
RT @vkennielle : But no tengo .. https://t.co/lvFcGCMTaQ,1
@Patty_Sena jajajaj si ? Cuales mis chanel ? O chanclas ? Lol,1
"En verdad tengo que confesar que cojo todos los quizzes esos pendejos de fb , simplemente no le doy share :D",1
"Si twitter cambia de 140 characters a 10 , 000 ahí si te digo yo que soy la primera en no volver a entrar aquí .",1
"RT @GabrielMangual : "" Quisiera tener tu autoestima "" , mere pila e mierda , esta autoestima va en conjunto con mi belleza ok , es el combo que t …",1
"Diaaaa 'lo , el exhausment que tenía era tanto que dormí de 5pm-2am",1
I can not do This City and not ser u . #nyc #specialperson #angieestilo #ilovemyjob #citywalk … http://t.co/0Quf2pKRsl,1
RT @lulymedina1234 : Conference entre raperos 🎶 https://t.co/p3Jg3lhJ0p,1
#mezclas 6:30 am #ElvacilondellaGatita jueves .. 💕 https://t.co/MWyQ6w18Q5,1
LUCKY ISLAND | LA FINAL DEL TRACTOR ! | Minecraft : https://t.co/GkeSJjcGvf vía @YouTube,1
El saludo a la ridícula q tiene un legging gris transparentes con el g-stro Negro !!,1
El tweet puede estar cabron pero si me caes mal no le doy RT .,1
Ok pues bye https://t.co/CIgQRLCR4g,1
B l a s s dice blass .,1
“ @AZUCENACIERCO : Look de hoy ! Verde Aqua alice And Olivia @angieestilo http://t.co/jjl4odG3Y2 ” te quedo bello mi flaca,1
"RT @aloriveraa : No shirt , no blouse , just us , u find out .",1
Si tanto se merecen el 2do lugar .. ¿ Por qué no están ni en el top 4 ?,1
"@ManuSoto35 yessss , vi el trailer de la pelicula que va a salir y me acorde",1
@javiidiaz06 Yo a ti . Pero te me vas hoy soooooooooooooo https://t.co/WWjAQO8yQg,1
@fairy0821 me entrega crowley,1
@Danyfn119 shhh .. jajajaja ok no lo vas a decir pero cuando me veas lo vas a pensar .. .,1
RT @SJoellis : My heart 💘 😭 P.S. Están para adopción !! https://t.co/bpwsG7tSHy,1
"Call Of Duty BLACK OPS 3 RAP | KRONNO , ZARCORT , CYCLO & PITER G | ( Vide .. . https://t.co/v5mULz6W90 vía @YouTube",1
RT @andrea23__ : Mientras le bajo el panty https://t.co/XwwjNZuPKb,1
"RT @NicolePaol : friendly reminder : no todo el mundo piensa como tú , actúa como tú , ni es como tú . Todos somos diferentes , entiéndelo !",1
"RT @_____castrogy : Wtf , esta tipa hace como 2 semanas estaba posteando fotos con un nene y parrafotes de amor y ahora esta haciendo lo mism …",1
"RT @ZynoJV : @Kronnomc @KatiaLisob Chica gamer , se que hay pocas por ahí , chica gamer !. .. Ok , ya . https://t.co/RBX9vcjTLB",1
Explicame el lechon del anuncio ?! Wiiiiiiiiiiiii wiiiiiiiiiiii .. .. WTH !,1
""" Bicho es , loca ya tu tienes 20 osea ya mismo tienes 30 .. . Oh , fuckk "" - @adriboni2015 No tengo ni 20 todavía pero okayyyy",1
